214349029@@locojoy,5538,6,6,2
212945756@@locojoy,1583,6,6,2
214346540@@locojoy,10202,6,6,2
212898798@@locojoy,9514,6,6,2
207983494@@locojoy,792,6,6,2
214339233@@locojoy,4301,6,6,2
214358279@@locojoy,7706,6,6,2
214364849@@locojoy,8093,6,6,2
213491239@@locojoy,3587,6,6,2
213923963@@locojoy,1368,6,6,2
214345670@@locojoy,341,6,6,2
214399873@@locojoy,10191,6,6,2
202943209@@locojoy,6259,6,6,2
214394652@@locojoy,9279,6,6,2
212941146@@locojoy,3809,6,6,2
214253201@@locojoy,2117,6,6,2
214292034@@locojoy,190,6,6,2
201665574@@locojoy,3994,6,6,2
212777979@@locojoy,704,6,6,2
213409224@@locojoy,3234,6,6,2
214393755@@locojoy,8671,6,6,2
213401503@@locojoy,134,6,6,2
204436758@@locojoy,9630,6,6,2
214340245@@locojoy,3871,6,6,2
212907886@@locojoy,752,6,6,2
213480996@@locojoy,11026,6,6,2
214420085@@locojoy,10828,6,6,2
213138987@@locojoy,1562,6,6,2
213183006@@locojoy,11065,6,6,2
214346024@@locojoy,1375,6,6,2
214346385@@locojoy,2397,6,6,2
214371979@@locojoy,8247,6,6,2
214397259@@locojoy,9824,6,6,2
214014938@@locojoy,15,6,6,2
213285550@@locojoy,1707,6,6,2
214346741@@locojoy,3056,6,6,2
214371696@@locojoy,8239,6,6,2
214215733@@locojoy,9832,6,6,2
214367169@@locojoy,8131,6,6,2
214345822@@locojoy,685,6,6,2
214346455@@locojoy,2632,6,6,2
214432101@@locojoy,10910,6,6,2
203428320@@locojoy,1097,6,6,2
214340080@@locojoy,4753,6,6,2
213170546@@locojoy,166,6,6,2
212989882@@locojoy,1096,6,6,2
214180919@@locojoy,3145,6,6,2
212972507@@locojoy,8525,6,6,2
214397358@@locojoy,9848,6,6,2
212938409@@locojoy,763,6,6,2
214346945@@locojoy,3344,6,6,2
214343752@@locojoy,3655,6,6,2
214347981@@locojoy,4643,6,6,2
214339486@@locojoy,3529,6,6,2
214256309@@locojoy,2874,6,6,2
212912762@@locojoy,4227,6,6,2
214341511@@locojoy,114,6,6,2
214343327@@locojoy,5461,6,6,2
214348008@@locojoy,4677,6,6,2
214279000@@locojoy,2974,6,6,2
200014508@@locojoy,980,6,6,2
213943710@@locojoy,7835,6,6,2
214349695@@locojoy,5910,6,6,2
213462553@@locojoy,9507,6,6,2
214342598@@locojoy,3427,6,6,2
214339470@@locojoy,164,6,6,2
214361741@@locojoy,7944,6,6,2
203046642@@locojoy,1484,6,6,2
214369487@@locojoy,8189,6,6,2
213545414@@locojoy,1789,6,6,2
200326625@@locojoy,653,6,6,2
214339032@@locojoy,7586,6,6,2
212912980@@locojoy,3058,6,6,2
205555300@@locojoy,5891,6,6,2
212937285@@locojoy,9521,6,6,2
212940087@@locojoy,9421,6,6,2
214356433@@locojoy,7464,6,6,2
200279844@@locojoy,5128,6,6,2
214339420@@locojoy,1574,6,6,2
214348515@@locojoy,5133,6,6,2
213183435@@locojoy,2833,6,6,2
214344780@@locojoy,6706,6,6,2
214340021@@locojoy,2445,6,6,2
201466971@@locojoy,557,6,6,2
214347780@@locojoy,4430,6,6,2
214348847@@locojoy,5402,6,6,2
214409065@@locojoy,10671,6,6,2
214346797@@locojoy,3132,6,6,2
214390459@@locojoy,8510,6,6,2
212914803@@locojoy,4616,6,6,2
214339983@@locojoy,6792,6,6,2
214360649@@locojoy,7889,6,6,2
202984757@@locojoy,11150,6,6,2
212976825@@locojoy,8738,6,6,2
214346893@@locojoy,3318,6,6,2
214349912@@locojoy,6013,6,6,2
213469528@@locojoy,3093,6,6,2
200729032@@locojoy,6847,6,6,2
214350144@@locojoy,6122,6,6,2
214344510@@locojoy,6883,6,6,2
214356064@@locojoy,8543,6,6,2
212988248@@locojoy,3170,6,6,2
207830775@@locojoy,2664,6,6,2
212958807@@locojoy,600,6,6,2
214353144@@locojoy,6929,6,6,2
212429885@@locojoy,8667,6,6,2
208282295@@locojoy,7309,6,6,2
212900530@@locojoy,1573,6,6,2
213168442@@locojoy,9876,6,6,2
213263941@@locojoy,5035,6,6,2
214346942@@locojoy,3333,6,6,2
214394705@@locojoy,9306,6,6,2
212910663@@locojoy,1205,6,6,2
213114621@@locojoy,4985,6,6,2
214381786@@locojoy,8406,6,6,2
208271671@@locojoy,2314,6,6,2
213552247@@locojoy,217,6,6,2
214394053@@locojoy,8955,6,6,2
203194998@@locojoy,5424,6,6,2
214357909@@locojoy,7655,6,6,2
208268470@@locojoy,1867,6,6,2
212119019@@locojoy,3687,6,6,2
214397984@@locojoy,9968,6,6,2
213177728@@locojoy,10395,6,6,2
213252931@@locojoy,4469,6,6,2
213556414@@locojoy,3080,6,6,2
214346339@@locojoy,2292,6,6,2
214362894@@locojoy,8032,6,6,2
214346438@@locojoy,3158,6,6,2
214397464@@locojoy,9874,6,6,2
214346349@@locojoy,2246,6,6,2
213243078@@locojoy,2636,6,6,2
202072058@@locojoy,8887,6,6,2
214368982@@locojoy,8174,6,6,2
212925701@@locojoy,3273,6,6,2
213263200@@locojoy,642,6,6,2
212904037@@locojoy,732,6,6,2
213704893@@locojoy,8442,6,6,2
214349023@@locojoy,5537,6,6,2
214345680@@locojoy,368,6,6,2
214346359@@locojoy,2297,6,6,2
214397543@@locojoy,9888,6,6,2
208275886@@locojoy,233,6,6,2
214398881@@locojoy,10086,6,6,2
212975942@@locojoy,1226,6,6,2
214347684@@locojoy,4300,6,6,2
212968245@@locojoy,5391,6,6,2
213370951@@locojoy,9820,6,6,2
214403405@@locojoy,10498,6,6,2
214341507@@locojoy,6704,6,6,2
200314385@@locojoy,6519,6,6,2
212914773@@locojoy,281,6,6,2
202920454@@locojoy,1599,6,6,2
212245050@@locojoy,5231,6,6,2
214427515@@locojoy,10900,6,6,2
214064007@@locojoy,10615,6,6,2
214350065@@locojoy,6084,6,6,2
214347500@@locojoy,4114,6,6,2
201136942@@locojoy,6118,6,6,2
213247373@@locojoy,130,6,6,2
208281771@@locojoy,6600,6,6,2
214348518@@locojoy,5124,6,6,2
212916313@@locojoy,1759,6,6,2
212927965@@locojoy,2208,6,6,2
213238795@@locojoy,8709,6,6,2
214348689@@locojoy,5262,6,6,2
208084833@@locojoy,6180,6,6,2
212908006@@locojoy,2882,6,6,2
214339338@@locojoy,1063,6,6,2
202540327@@locojoy,10159,6,6,2
214394302@@locojoy,9144,6,6,2
214404676@@locojoy,10556,6,6,2
202395988@@locojoy,3618,6,6,2
203385360@@locojoy,1312,6,6,2
214394917@@locojoy,9406,6,6,2
200521589@@locojoy,4102,6,6,2
213400242@@locojoy,3645,6,6,2
214348735@@locojoy,5313,6,6,2
212964648@@locojoy,6306,6,6,2
207614799@@locojoy,293,6,6,2
201051202@@locojoy,11130,6,6,2
214349158@@locojoy,5614,6,6,2
201986409@@locojoy,11168,6,6,2
213287376@@locojoy,7472,6,6,2
208276466@@locojoy,334,6,6,2
200296477@@locojoy,4681,6,6,2
214339567@@locojoy,2649,6,6,2
214341276@@locojoy,2559,6,6,2
212958279@@locojoy,9764,6,6,2
212920807@@locojoy,9008,6,6,2
208500725@@locojoy,5945,6,6,2
214358768@@locojoy,9624,6,6,2
214339444@@locojoy,6890,6,6,2
214427373@@locojoy,10898,6,6,2
214398425@@locojoy,10035,6,6,2
213354199@@locojoy,9553,6,6,2
202835526@@locojoy,10589,6,6,2
203542023@@locojoy,5540,6,6,2
214355555@@locojoy,7326,6,6,2
203416231@@locojoy,6710,6,6,2
207635099@@locojoy,7638,6,6,2
214347617@@locojoy,4231,6,6,2
212941426@@locojoy,5230,6,6,2
214393732@@locojoy,8644,6,6,2
212996608@@locojoy,10768,6,6,2
214397150@@locojoy,9813,6,6,2
214407475@@locojoy,10631,6,6,2
214339300@@locojoy,649,6,6,2
201760760@@locojoy,1551,6,6,2
214347264@@locojoy,3825,6,6,2
200101308@@locojoy,9181,6,6,2
212972128@@locojoy,261,6,6,2
200714379@@locojoy,1612,6,6,2
205527002@@locojoy,4594,6,6,2
214033453@@locojoy,896,6,6,2
214099401@@locojoy,5239,6,6,2
214339997@@locojoy,2361,6,6,2
214345908@@locojoy,953,6,6,2
212952683@@locojoy,6712,6,6,2
203164616@@locojoy,3106,6,6,2
212917392@@locojoy,10226,6,6,2
200049068@@locojoy,7131,6,6,2
214339451@@locojoy,2030,6,6,2
214339608@@locojoy,631,6,6,2
214343165@@locojoy,3521,6,6,2
214343432@@locojoy,8026,6,6,2
212951631@@locojoy,5014,6,6,2
214346300@@locojoy,2577,6,6,2
214355853@@locojoy,7375,6,6,2
200021267@@locojoy,3578,6,6,2
214340264@@locojoy,4642,6,6,2
214351252@@locojoy,6494,6,6,2
208254466@@locojoy,4692,6,6,2
214394004@@locojoy,8926,6,6,2
214372822@@locojoy,8265,6,6,2
213767947@@locojoy,7049,6,6,2
214342661@@locojoy,1101,6,6,2
214345590@@locojoy,187,6,6,2
200045132@@locojoy,7259,6,6,2
214382051@@locojoy,8409,6,6,2
212945066@@locojoy,3230,6,6,2
214351399@@locojoy,6525,6,6,2
214339775@@locojoy,6336,6,6,2
214349728@@locojoy,5924,6,6,2
213514545@@locojoy,181,6,6,2
212994305@@locojoy,9944,6,6,2
213127653@@locojoy,4827,6,6,2
214347314@@locojoy,3887,6,6,2
214342948@@locojoy,1635,6,6,2
214360924@@locojoy,7926,6,6,2
214395806@@locojoy,9537,6,6,2
212945631@@locojoy,5092,6,6,2
212933639@@locojoy,4718,6,6,2
214695288@@locojoy,11105,6,6,2
208417982@@locojoy,1569,6,6,2
212439898@@locojoy,1503,6,6,2
214394143@@locojoy,9046,6,6,2
214358458@@locojoy,7734,6,6,2
212900045@@locojoy,1615,6,6,2
212428881@@locojoy,4119,6,6,2
214250118@@locojoy,6713,6,6,2
201731527@@locojoy,3556,6,6,2
213194627@@locojoy,2147,6,6,2
202149213@@locojoy,5738,6,6,2
214351456@@locojoy,6540,6,6,2
214399777@@locojoy,10179,6,6,2
214376612@@locojoy,8307,6,6,2
214348014@@locojoy,4696,6,6,2
214355777@@locojoy,7362,6,6,2
211670497@@locojoy,9745,6,6,2
213196757@@locojoy,96,6,6,2
208670826@@locojoy,4624,6,6,2
213183664@@locojoy,2528,6,6,2
213185407@@locojoy,3312,6,6,2
214348631@@locojoy,5227,6,6,2
206293298@@locojoy,1513,6,6,2
213941398@@locojoy,10117,6,6,2
200153799@@locojoy,10230,6,6,2
214393786@@locojoy,8705,6,6,2
213412081@@locojoy,1887,6,6,2
214351541@@locojoy,6564,6,6,2
213244896@@locojoy,1181,6,6,2
214348664@@locojoy,5248,6,6,2
202442643@@locojoy,565,6,6,2
200331513@@locojoy,3545,6,6,2
212963606@@locojoy,2124,6,6,2
214342716@@locojoy,2058,6,6,2
208436362@@locojoy,8016,6,6,2
214339342@@locojoy,255,6,6,2
212954546@@locojoy,4120,6,6,2
213126268@@locojoy,10513,6,6,2
214425841@@locojoy,10879,6,6,2
202524606@@locojoy,1435,6,6,2
214073195@@locojoy,5458,6,6,2
212959624@@locojoy,9440,6,6,2
212917151@@locojoy,7744,6,6,2
214354626@@locojoy,7183,6,6,2
200192546@@locojoy,1737,6,6,2
200585802@@locojoy,9389,6,6,2
214339099@@locojoy,375,6,6,2
214343603@@locojoy,3806,6,6,2
201034199@@locojoy,194,6,6,2
214346770@@locojoy,3082,6,6,2
214215420@@locojoy,3015,6,6,2
214402160@@locojoy,10398,6,6,2
214347822@@locojoy,4464,6,6,2
214346026@@locojoy,1348,6,6,2
203817761@@locojoy,4640,6,6,2
214398205@@locojoy,10004,6,6,2
213258470@@locojoy,8923,6,6,2
214353177@@locojoy,6933,6,6,2
214347451@@locojoy,4030,6,6,2
214355435@@locojoy,7312,6,6,2
214399266@@locojoy,10131,6,6,2
212907532@@locojoy,1781,6,6,2
214341486@@locojoy,6094,6,6,2
214345855@@locojoy,766,6,6,2
213210041@@locojoy,268,6,6,2
214348089@@locojoy,4774,6,6,2
214347553@@locojoy,4136,6,6,2
212997420@@locojoy,8691,6,6,2
214388612@@locojoy,8493,6,6,2
214396600@@locojoy,9786,6,6,2
213223641@@locojoy,342,6,6,2
214352943@@locojoy,6879,6,6,2
214343156@@locojoy,1017,6,6,2
214346747@@locojoy,3051,6,6,2
214346174@@locojoy,1754,6,6,2
214341995@@locojoy,67,6,6,2
214351099@@locojoy,6441,6,6,2
214396323@@locojoy,9676,6,6,2
214347128@@locojoy,3600,6,6,2
214397605@@locojoy,9899,6,6,2
212995257@@locojoy,990,6,6,2
213498419@@locojoy,5979,6,6,2
214347290@@locojoy,3840,6,6,2
214396179@@locojoy,9644,6,6,2
205886269@@locojoy,11147,6,6,2
212926814@@locojoy,11095,6,6,2
214402692@@locojoy,10444,6,6,2
213185043@@locojoy,5871,6,6,2
214354033@@locojoy,10047,6,6,2
213152778@@locojoy,8721,6,6,2
214349141@@locojoy,5610,6,6,2
214352472@@locojoy,6780,6,6,2
214387900@@locojoy,8486,6,6,2
211333598@@locojoy,9681,6,6,2
214393791@@locojoy,8701,6,6,2
214342314@@locojoy,205,6,6,2
212923625@@locojoy,8618,6,6,2
213129013@@locojoy,4404,6,6,2
200096449@@locojoy,2078,6,6,2
200653953@@locojoy,10766,6,6,2
205043570@@locojoy,6008,6,6,2
205002328@@locojoy,10760,6,6,2
214345598@@locojoy,218,6,6,2
212376694@@locojoy,9574,6,6,2
212933770@@locojoy,10683,6,6,2
213226275@@locojoy,498,6,6,2
214356195@@locojoy,10185,6,6,2
213361769@@locojoy,1875,6,6,2
212960588@@locojoy,10077,6,6,2
214340832@@locojoy,3664,6,6,2
208255901@@locojoy,1774,6,6,2
207738738@@locojoy,7819,6,6,2
212925685@@locojoy,213,6,6,2
214344463@@locojoy,2394,6,6,2
213424358@@locojoy,503,6,6,2
214032543@@locojoy,159,6,6,2
213137937@@locojoy,5413,6,6,2
214340183@@locojoy,5504,6,6,2
214339297@@locojoy,2634,6,6,2
214339564@@locojoy,2524,6,6,2
208277267@@locojoy,1165,6,6,2
214340012@@locojoy,2280,6,6,2
203292205@@locojoy,5399,6,6,2
211529114@@locojoy,1083,6,6,2
214377694@@locojoy,8331,6,6,2
211974503@@locojoy,10292,6,6,2
200741046@@locojoy,781,6,6,2
214343490@@locojoy,4678,6,6,2
204773897@@locojoy,7229,6,6,2
212915358@@locojoy,8696,6,6,2
201940966@@locojoy,4564,6,6,2
214342560@@locojoy,3326,6,6,2
212991441@@locojoy,10619,6,6,2
213192096@@locojoy,1232,6,6,2
213285341@@locojoy,3246,6,6,2
214396898@@locojoy,9778,6,6,2
212986077@@locojoy,2373,6,6,2
214394180@@locojoy,9071,6,6,2
214397288@@locojoy,9834,6,6,2
208275288@@locojoy,388,6,6,2
214396288@@locojoy,9669,6,6,2
214348213@@locojoy,4892,6,6,2
213036996@@locojoy,1248,6,6,2
208259692@@locojoy,6050,6,6,2
214347627@@locojoy,4248,6,6,2
212908554@@locojoy,9513,6,6,2
214346421@@locojoy,2534,6,6,2
214347966@@locojoy,4639,6,6,2
214395824@@locojoy,9539,6,6,2
214399263@@locojoy,10130,6,6,2
214346032@@locojoy,1191,6,6,2
202631372@@locojoy,7330,6,6,2
214356524@@locojoy,7469,6,6,2
213499340@@locojoy,9201,6,6,2
212936911@@locojoy,4659,6,6,2
210980122@@locojoy,9719,6,6,2
212902410@@locojoy,10277,6,6,2
201931564@@locojoy,4050,6,6,2
214397518@@locojoy,9883,6,6,2
212605249@@locojoy,3636,6,6,2
213462897@@locojoy,8780,6,6,2
213130947@@locojoy,9397,6,6,2
214353066@@locojoy,6903,6,6,2
214396250@@locojoy,9660,6,6,2
212899004@@locojoy,3079,6,6,2
212047562@@locojoy,1752,6,6,2
214346647@@locojoy,2895,6,6,2
214343793@@locojoy,359,6,6,2
208529503@@locojoy,7907,6,6,2
213408141@@locojoy,2648,6,6,2
214271811@@locojoy,7919,6,6,2
214343536@@locojoy,3155,6,6,2
214342643@@locojoy,5680,6,6,2
214068415@@locojoy,30,6,6,2
201732046@@locojoy,6386,6,6,2
214340855@@locojoy,57,6,6,2
214370630@@locojoy,8215,6,6,2
214351615@@locojoy,6584,6,6,2
200023641@@locojoy,8619,6,6,2
214346348@@locojoy,2266,6,6,2
214345774@@locojoy,10979,6,6,2
201057396@@locojoy,7614,6,6,2
214404379@@locojoy,10544,6,6,2
212899831@@locojoy,8064,6,6,2
214339556@@locojoy,463,6,6,2
204130680@@locojoy,4359,6,6,2
213140246@@locojoy,1377,6,6,2
213562372@@locojoy,7643,6,6,2
214352594@@locojoy,6819,6,6,2
214347044@@locojoy,3509,6,6,2
212804861@@locojoy,590,6,6,2
212993890@@locojoy,4855,6,6,2
214359606@@locojoy,7828,6,6,2
213802771@@locojoy,7387,6,6,2
214347491@@locojoy,4072,6,6,2
214342201@@locojoy,227,6,6,2
214344782@@locojoy,3849,6,6,2
214350512@@locojoy,6247,6,6,2
214339569@@locojoy,661,6,6,2
214339060@@locojoy,3077,6,6,2
208327044@@locojoy,1216,6,6,2
214343279@@locojoy,456,6,6,2
214363500@@locojoy,8055,6,6,2
211525960@@locojoy,6025,6,6,2
214350267@@locojoy,6169,6,6,2
214348618@@locojoy,5219,6,6,2
214350528@@locojoy,6254,6,6,2
214345724@@locojoy,444,6,6,2
213005994@@locojoy,9739,6,6,2
214403298@@locojoy,10485,6,6,2
214346453@@locojoy,2537,6,6,2
214347551@@locojoy,4148,6,6,2
214413938@@locojoy,10779,6,6,2
214348744@@locojoy,5318,6,6,2
214344594@@locojoy,4609,6,6,2
214350106@@locojoy,6108,6,6,2
213849310@@locojoy,9465,6,6,2
211350805@@locojoy,3955,6,6,2
213927897@@locojoy,76,6,6,2
214341950@@locojoy,3602,6,6,2
213062285@@locojoy,7188,6,6,2
214351991@@locojoy,6676,6,6,2
213187860@@locojoy,5419,6,6,2
214387313@@locojoy,8478,6,6,2
214341252@@locojoy,2133,6,6,2
203315727@@locojoy,9354,6,6,2
214340638@@locojoy,2077,6,6,2
212914890@@locojoy,1224,6,6,2
200585119@@locojoy,8688,6,6,2
212904803@@locojoy,7006,6,6,2
214356069@@locojoy,7417,6,6,2
214394460@@locojoy,9207,6,6,2
200731258@@locojoy,4233,6,6,2
214367323@@locojoy,8439,6,6,2
214411091@@locojoy,10722,6,6,2
200752527@@locojoy,8332,6,6,2
214340375@@locojoy,3552,6,6,2
201049311@@locojoy,5376,6,6,2
211584745@@locojoy,8008,6,6,2
213224757@@locojoy,1409,6,6,2
214345942@@locojoy,969,6,6,2
214394025@@locojoy,8928,6,6,2
214400868@@locojoy,10274,6,6,2
212998442@@locojoy,5268,6,6,2
213254390@@locojoy,5883,6,6,2
213124258@@locojoy,3316,6,6,2
214395784@@locojoy,9536,6,6,2
214353613@@locojoy,7018,6,6,2
214394166@@locojoy,9057,6,6,2
203092095@@locojoy,9827,6,6,2
213246837@@locojoy,1662,6,6,2
214394094@@locojoy,9007,6,6,2
213561970@@locojoy,4789,6,6,2
214346048@@locojoy,1344,6,6,2
213126622@@locojoy,9631,6,6,2
214400351@@locojoy,10227,6,6,2
212938674@@locojoy,687,6,6,2
213433987@@locojoy,2295,6,6,2
212911051@@locojoy,7849,6,6,2
202663163@@locojoy,1958,6,6,2
200599040@@locojoy,7559,6,6,2
212901098@@locojoy,2160,6,6,2
214373593@@locojoy,8280,6,6,2
213133130@@locojoy,10450,6,6,2
212963964@@locojoy,1982,6,6,2
214351464@@locojoy,6545,6,6,2
211492461@@locojoy,8932,6,6,2
214350271@@locojoy,6170,6,6,2
208435744@@locojoy,7327,6,6,2
214346315@@locojoy,2191,6,6,2
214347198@@locojoy,3728,6,6,2
213457014@@locojoy,4577,6,6,2
214353099@@locojoy,6909,6,6,2
214325079@@locojoy,9149,6,6,2
214342873@@locojoy,4878,6,6,2
214344607@@locojoy,1702,6,6,2
208337671@@locojoy,8199,6,6,2
213012574@@locojoy,1708,6,6,2
214393820@@locojoy,8751,6,6,2
214347024@@locojoy,3596,6,6,2
214347113@@locojoy,3651,6,6,2
214342685@@locojoy,5602,6,6,2
214353722@@locojoy,7039,6,6,2
213907292@@locojoy,9963,6,6,2
214345484@@locojoy,635,6,6,2
213456552@@locojoy,10474,6,6,2
214351721@@locojoy,6610,6,6,2
212942120@@locojoy,9404,6,6,2
214347633@@locojoy,4269,6,6,2
214362372@@locojoy,8002,6,6,2
201142871@@locojoy,4552,6,6,2
213241224@@locojoy,3781,6,6,2
202894861@@locojoy,6237,6,6,2
213877264@@locojoy,2476,6,6,2
207691988@@locojoy,8094,6,6,2
214352542@@locojoy,6796,6,6,2
200529774@@locojoy,53,6,6,2
200010719@@locojoy,3622,6,6,2
214350478@@locojoy,6240,6,6,2
200167087@@locojoy,7212,6,6,2
214341166@@locojoy,91,6,6,2
214125069@@locojoy,2800,6,6,2
213383469@@locojoy,3597,6,6,2
214445986@@locojoy,10991,6,6,2
214347083@@locojoy,3575,6,6,2
214339043@@locojoy,1299,6,6,2
214352736@@locojoy,6843,6,6,2
214339599@@locojoy,3697,6,6,2
214348457@@locojoy,5090,6,6,2
207832175@@locojoy,5273,6,6,2
214349150@@locojoy,5620,6,6,2
212946971@@locojoy,5832,6,6,2
214346196@@locojoy,2055,6,6,2
212926023@@locojoy,5682,6,6,2
213182187@@locojoy,4423,6,6,2
214383729@@locojoy,8430,6,6,2
